geoname,year,region,taxrevenueratio,agr,agrm,agrr,min,minm,minr,man,manm,manr,wholesaletrade,retailtrade,tandw,tandwm,tandwr,inf,infm,infr,fandi,fandim,fandir,re,rem,rer,professionalscientificandtechnic,educationalservices,hs,hsm,hsr,str,gdp,taxrevenue,spi,piepc,piepcm,trade,tradem,trader,pste,pstem,pster,igt,lgigt,c,p,lgpl,wapw,mehi,mehim,unemployrate,lggdp,lgml,granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
Virginia,2000,Southeast,0.0473911,1407,0.1407,0.00527191,2482,0.2482,0.00929984,39060,3.906,0.1463544,14999,18479,8843,0.8843,0.0331339,13630,1.363,0.0510704,15965,1.5965,0.0598195,39689,3.9689,0.1487112,27943,2498,16389,1.6389,0.0614082,12648.035,266886.4,47391.08,231869.8,24772,2.4772,33478,3.3478,0.1254391,30441,3.0441,0.1140598,,,,,,,75780,7.578,2.283333,5.426326,,285874,254098,31776,0.1250541,Republican
West Virginia,2003,Southeast,0.0770121,228,0.0228,0.00488558,6519,0.6519,0.13968917,6604,0.6604,0.1415105,2833,4532,1716,0.1716,0.0367705,1290,0.129,0.0276421,1810,0.181,0.0387847,5053,0.5053,0.1082757,2356,272,5136,0.5136,0.1100542,3593.993,46667.9,77012.1,44952.8,21847,2.1847,7365,0.7365,0.1578173,2628,0.2628,0.0563128,,,,,,,49810,4.981,6.566667,4.669018,,388542,350650,37892,0.1080622,Democrat
Tennessee,2016,Southeast,0.0400322,1215.9,0.12159,0.00363623,700.9,0.07009,0.00209609,51513.6,5.15136,0.1540549,23781.6,22637.2,14980,1.498,0.0447987,10381.1,1.03811,0.0310454,19461.1,1.94611,0.0581997,36226.1,3.62261,0.1083366,17869,3760.6,34904.2,3.49042,0.1043833,13386.169,334384.8,40032.23,286532.3,34300,3.43,46418.8,4.64188,0.1388185,21629.6,2.16296,0.0646848,,,,,,,61610,6.161,4.758333,5.524247,,660833,599787,61046,0.1017795,Republican
Kentucky,2015,Southeast,0.0604001,2058,0.2058,0.01071767,2839,0.2839,0.01478497,33792,3.3792,0.1759823,11602,10353,7497,0.7497,0.0390429,4258,0.4258,0.0221749,8087,0.8087,0.0421156,18343,1.8343,0.0955269,6834,938,14299,1.4299,0.0744665,11597.983,192019.3,60400.09,172269.4,32339,3.2339,21955,2.1955,0.1143375,7772,0.7772,0.0404751,,,,,,,51310,5.131,5.233333,5.283345,,624357,567054,57303,0.1010539,Democrat
Arkansas,2004,Southeast,0.0659464,3230,0.323,0.03816862,698,0.0698,0.0082482,18913,1.8913,0.2234932,6791,6807,4560,0.456,0.0538851,3198,0.3198,0.0377905,3380,0.338,0.0399412,7940,0.794,0.0938263,3343,436,6932,0.6932,0.0819148,5580.678,84624.5,65946.36,74308.7,22293,2.2293,13598,1.3598,0.1606863,3779,0.3779,0.0446561,,,,,,,65040,6.504,5.583333,4.927496,,407512,369909,37603,0.1016547,Republican
North Carolina,2009,Southeast,0.0128199,4176,0.4176,0.01027363,773,0.0773,0.00190171,88760,8.876,0.2183639,20912,21483,8482,0.8482,0.0208671,12984,1.2984,0.0319427,29866,2.9866,0.0734752,43783,4.3783,0.1077132,20250,4293,28350,2.835,0.0697456,5211,406477.4,12819.9,339441.5,28469,2.8469,42395,4.2395,0.1042985,24543,2.4543,0.0603797,,,,,,,55440,5.544,11.03333,5.609036,,537991,484480,53511,0.1104504,Democrat
Virginia,2014,Southeast,0.0408175,1357,0.1357,0.00292595,1912,0.1912,0.00412263,38444,3.8444,0.0828924,17843,22425,10151,1.0151,0.0218875,16292,1.6292,0.0351286,19097,1.9097,0.0411767,61538,6.1538,0.1326874,54350,3424,26031,2.6031,0.0561277,18930.418,463781.7,40817.52,414710.1,38807,3.8807,40268,4.0268,0.0868253,57774,5.7774,0.1245715,,,,,,,80020,8.002,5.116667,5.666314,,576978,517428,59550,0.1150885,Republican
Louisiana,2014,Southeast,0.0407576,1545,0.1545,0.00649496,14600,1.46,0.06137628,37786,3.7786,0.1588469,11113,13796,9556,0.9556,0.040172,5236,0.5236,0.0220114,7017,0.7017,0.0294985,21985,2.1985,0.0924218,9931,1770,14524,1.4524,0.0610568,9695.281,237876.9,40757.55,197729.8,32991,3.2991,24909,2.4909,0.1047138,11701,1.1701,0.0491893,,,,,,,51290,5.129,6.25,5.376352,,576978,517428,59550,0.1150885,Republican
North Carolina,2016,Southeast,0.0128544,4368.9,0.43689,0.00843014,474.8,0.04748,0.00091616,95620.2,9.56202,0.1845068,30529.2,27179.6,11615.7,1.16157,0.0224134,19659.4,1.96594,0.0379344,44240.5,4.42405,0.0853656,57726.6,5.77266,0.1113881,31151.3,7209.3,34023.4,3.40234,0.0656509,6661.75,518247.6,12854.38,429054.9,35028,3.5028,57708.8,5.77088,0.1113537,38360.6,3.83606,0.0740198,,,,,,,64510,6.451,5.1,5.714537,,660833,599787,61046,0.1017795,Republican
Mississippi,2007,Southeast,0.0711844,1516,0.1516,0.0166488,1352,0.1352,0.01484775,16023,1.6023,0.1759655,5058,7636,3141,0.3141,0.0344946,2014,0.2014,0.0221179,3616,0.3616,0.0397111,8418,0.8418,0.092447,3050,605,6548,0.6548,0.0719105,6481.876,91057.6,71184.35,86187,24819,2.4819,12694,1.2694,0.1394063,3655,0.3655,0.0401394,,,,,,,50920,5.092,6.15,4.959316,,443797,397808,45989,0.115606,Republican
South Carolina,2006,Southeast,0.0515057,1187,0.1187,0.00787871,465,0.0465,0.00308644,27783,2.7783,0.1844097,10400,12924,4058,0.4058,0.026935,4036,0.4036,0.026789,6630,0.663,0.0440066,17299,1.7299,0.1148221,6968,997,9609,0.9609,0.0637797,7759.797,150659.1,51505.66,134174.2,27490,2.749,23324,2.3324,0.1548131,7965,0.7965,0.0528677,,,,,,,55500,5.55,6.875,5.177995,,434099,391181,42918,0.1097139,Republican
North Carolina,2001,Southeast,0.0136542,4067,0.4067,0.01408809,1369,0.1369,0.00474222,77672,7.7672,0.2690559,17908,20518,7874,0.7874,0.0272755,8021,0.8021,0.0277848,21018,2.1018,0.0728064,36049,3.6049,0.1248738,15469,2915,20557,2.0557,0.0712095,3941.75,288683.5,13654.23,228090.9,22948,2.2948,38426,3.8426,0.1331077,18384,1.8384,0.0636822,,,,,,,59970,5.997,5.625,5.460422,,318542,284384,34158,0.1201122,Democrat
Tennessee,2009,Southeast,0.0416419,1744,0.1744,0.00696084,973,0.0973,0.00388354,38639,3.8639,0.1542202,16671,17961,10902,1.0902,0.0435132,8495,0.8495,0.0339062,12229,1.2229,0.0488097,26801,2.6801,0.1069711,12736,2494,23922,2.3922,0.0954801,10433.133,250544.4,41641.85,217094.7,28370,2.837,34632,3.4632,0.138227,15230,1.523,0.0607876,,,,,,,53600,5.36,10.11667,5.398885,,537991,484480,53511,0.1104504,Democrat
Arkansas,2000,Southeast,0.0708239,2286,0.2286,0.03324124,614,0.0614,0.00892831,16650,1.665,0.2421114,5170,5657,4185,0.4185,0.060855,2224,0.2224,0.0323397,3296,0.3296,0.0479279,7684,0.7684,0.1117348,2461,368,6121,0.6121,0.0890068,4870.561,68770,70823.92,60886.2,18878,1.8878,10827,1.0827,0.1574378,2829,0.2829,0.0411371,,,,,,,63930,6.393,4.175,4.837399,,285874,254098,31776,0.1250541,Republican
Arkansas,2010,Southeast,0.0743426,2246,0.2246,0.02208673,2633,0.2633,0.02589242,15041,1.5041,0.1479103,7269,7096,4280,0.428,0.0420887,4121,0.4121,0.0405251,4489,0.4489,0.044144,10381,1.0381,0.1020848,3351,539,7849,0.7849,0.0771856,7559.898,101690,74342.59,94127,26513,2.6513,14365,1.4365,0.1412627,3890,0.389,0.0382535,,,,,,,61200,6.12,7.858333,5.007278,,608390,559569,48821,0.0872475,Democrat
Kentucky,2018,Southeast,0.0597154,2941.1,0.29411,0.01428134,1889.3,0.18893,0.00917403,36013,3.6013,0.1748712,14787,13100.4,10075.3,1.00753,0.0489234,4651.8,0.46518,0.0225881,11502.8,1.15028,0.0558551,22270.1,2.22701,0.1081387,8759,1402.2,18461.6,1.84616,0.0896455,12297.789,205940.1,59715.37,186931.1,35940,3.594,27887.4,2.78874,0.1354151,10161.2,1.01612,0.0493406,,,,,,,63060,6.306,4.2,5.313741,,696507,634179,62328,0.0982814,Republican
North Carolina,2000,Southeast,0.0140282,4258,0.4258,0.01544465,1262,0.1262,0.00457754,78752,7.8752,0.2856498,17926,21003,9560,0.956,0.0346761,7655,0.7655,0.0277663,14027,1.4027,0.0508788,34343,3.4343,0.1245692,14847,2784,19582,1.9582,0.071028,3867.5,275694.2,14028.22,221516.2,22462,2.2462,38929,3.8929,0.1412036,17631,1.7631,0.0639513,,,,,,,61570,6.157,3.758333,5.440428,,285874,254098,31776,0.1250541,Democrat
Alabama,2001,Southeast,0.0551061,2000,0.2,0.01633329,3146,0.3146,0.02569227,22129,2.2129,0.1807197,8985,10700,3777,0.3777,0.0308454,3813,0.3813,0.0311394,7052,0.7052,0.0575912,15615,1.5615,0.1275222,7548,719,9802,0.9802,0.0800495,6747.707,122449.3,55106.13,111894.1,20868,2.0868,19685,1.9685,0.1607604,8267,0.8267,0.0675137,,,,,,,90140,9.014,5.183333,5.087956,,318542,284384,34158,0.1201122,Democrat
Arkansas,2007,Southeast,0.0762446,2391,0.2391,0.02466265,1453,0.1453,0.01498739,17467,1.7467,0.1801684,7688,6956,4632,0.4632,0.0477781,4798,0.4798,0.0494903,3979,0.3979,0.0410425,9249,0.9249,0.0954015,3458,462,7374,0.7374,0.0760612,7391.778,96948.2,76244.61,88410.7,25472,2.5472,14644,1.4644,0.1510497,3920,0.392,0.040434,,,,,,,64490,6.449,5.391667,4.98654,,443797,397808,45989,0.115606,Republican
Virginia,2007,Southeast,0.0475079,1092,0.1092,0.00277921,2598,0.2598,0.00661208,38371,3.8371,0.0976567,18946,22506,9948,0.9948,0.0253183,20128,2.0128,0.0512271,16567,1.6567,0.0421641,56672,5.6672,0.1442339,46965,3493,21829,2.1829,0.0555562,18666.687,392917.3,47507.93,341200.3,34647,3.4647,41452,4.1452,0.105498,50458,5.0458,0.1284189,,,,,,,80800,8.08,3.283333,5.594301,,443797,397808,45989,0.115606,Democrat
Kentucky,2012,Southeast,0.0602324,1448,0.1448,0.00821317,4507,0.4507,0.02556405,31684,3.1684,0.1797141,10344,10031,7470,0.747,0.0423704,4419,0.4419,0.0250649,7373,0.7373,0.0418202,17694,1.7694,0.1003617,6248,1003,13745,1.3745,0.0779627,10619.106,176302.3,60232.38,156564.9,29859,2.9859,20375,2.0375,0.1155685,7251,0.7251,0.0411282,,,,,,,51020,5.102,8.2,5.246258,,544573,488543,56030,0.114688,Democrat
South Carolina,2011,Southeast,0.0453048,808,0.0808,0.0047505,209,0.0209,0.00122878,28582,2.8582,0.1680432,8986,11814,3801,0.3801,0.0223474,4344,0.4344,0.0255398,7616,0.7616,0.044777,21329,2.1329,0.1254004,8222,1145,10875,1.0875,0.0639378,7705.772,170087.2,45304.83,160391.1,30726,3.0726,20800,2.08,0.1222902,9367,0.9367,0.0550718,,,,,,,50730,5.073,10.45,5.230671,,606770,552210,54560,0.098803,Republican
West Virginia,2010,Southeast,0.0735928,217,0.0217,0.00332444,8767,0.8767,0.13431055,6468,0.6468,0.0990898,3025,4589,1990,0.199,0.0304868,1554,0.1554,0.0238073,2001,0.2001,0.0306553,6582,0.6582,0.1008363,2428,301,5843,0.5843,0.0895148,4803.704,65274.1,73592.8,60532.1,28720,2.872,7614,0.7614,0.1166466,2729,0.2729,0.0418083,,,,,,,55820,5.582,8.633333,4.814741,,608390,559569,48821,0.0872475,Democrat
Tennessee,2007,Southeast,0.0466322,1636,0.1636,0.00669799,1389,0.1389,0.00568674,43426,4.3426,0.1777915,19406,19865,12315,1.2315,0.0504192,8597,0.8597,0.0351972,11620,1.162,0.0475737,25359,2.5359,0.1038229,12347,2301,21200,2.12,0.0867955,11390.037,244252.4,46632.24,209746.8,28709,2.8709,39271,3.9271,0.1607804,14648,1.4648,0.0599708,,,,,,,56270,5.627,4.633333,5.387839,,443797,397808,45989,0.115606,Democrat
Mississippi,2004,Southeast,0.0663701,2243,0.2243,0.02904899,1205,0.1205,0.0156059,13558,1.3558,0.175589,4829,7405,2970,0.297,0.0384643,1680,0.168,0.0217576,3297,0.3297,0.0426993,7548,0.7548,0.0977538,2931,556,6168,0.6168,0.0798815,5124.73,77214.4,66370.13,73054.9,21252,2.1252,12234,1.2234,0.1584419,3487,0.3487,0.04516,,,,,,,51550,5.155,6.158333,4.887698,,407512,369909,37603,0.1016547,Democrat
Alabama,2009,Southeast,0.0493409,2166,0.2166,0.01286621,3023,0.3023,0.01795685,25386,2.5386,0.1507948,9799,11862,4387,0.4387,0.0260591,4694,0.4694,0.0278827,7495,0.7495,0.0445209,17784,1.7784,0.1056383,10363,904,12176,1.2176,0.0723264,8306.446,168348,49340.93,155666.9,26958,2.6958,21661,2.1661,0.128668,11267,1.1267,0.0669268,,,,,,,81490,8.149,10.08333,5.226208,,537991,484480,53511,0.1104504,Republican
South Carolina,2015,Southeast,0.0470938,833,0.0833,0.00408701,228,0.0228,0.00111865,29618,2.9618,0.1453171,10593,13161,4073,0.4073,0.0199837,4963,0.4963,0.0243504,7332,0.7332,0.0359736,23381,2.3381,0.114716,9260,1164,12281,1.2281,0.0602552,9598.478,203816.3,47093.77,192054.7,33927,3.3927,23754,2.3754,0.1165461,10424,1.0424,0.0511441,,,,,,,56120,5.612,5.9,5.309239,,624357,567054,57303,0.1010539,Republican
Kentucky,2009,Southeast,0.0625299,2179,0.2179,0.0139877,5657,0.5657,0.0363141,24715,2.4715,0.1586535,9998,9605,7027,0.7027,0.0451086,5521,0.5521,0.0354411,6841,0.6841,0.0439146,15519,1.5519,0.0996215,6273,971,12914,1.2914,0.0828991,9740.886,155779.7,62529.88,138999.7,27576,2.7576,19603,1.9603,0.125838,7244,0.7244,0.0465016,,,,,,,56440,5.644,10.76667,5.192511,,537991,484480,53511,0.1104504,Democrat
Kentucky,2007,Southeast,0.0640335,1652,0.1652,0.01069036,5585,0.5585,0.03614145,30587,3.0587,0.1979335,11631,10023,7555,0.7555,0.0488896,4290,0.429,0.0277613,7047,0.7047,0.0456023,14535,1.4535,0.0940584,5846,898,12297,1.2297,0.0795759,9895.207,154531.7,64033.51,134209.9,27048,2.7048,21654,2.1654,0.1401266,6744,0.6744,0.0436415,,,,,,,53890,5.389,5.366667,5.189018,,443797,397808,45989,0.115606,Republican
North Carolina,1999,Southeast,0.0141869,2996,0.2996,0.01134576,1310,0.131,0.00496093,76349,7.6349,0.2891312,17433,20878,9442,0.9442,0.0357566,7940,0.794,0.0300685,12830,1.283,0.0485868,33774,3.3774,0.127901,14833,2672,19160,1.916,0.0725583,3746.25,264063.5,14186.93,207943,21184,2.1184,38311,3.8311,0.1450825,17505,1.7505,0.0662909,,,,,,,61930,6.193,3.283333,5.421709,,267886,237884,30002,0.1261203,Democrat
Georgia,2003,Southeast,0.0393984,3072,0.3072,0.0090244,2768,0.2768,0.00813136,48345,4.8345,0.1420197,30678,25791,13362,1.3362,0.0392526,24342,2.4342,0.0715078,23138,2.3138,0.0679709,47466,4.7466,0.1394375,22784,3485,20624,2.0624,0.0605857,13411.632,340410.6,39398.4,265622.8,25126,2.5126,56469,5.6469,0.165885,26269,2.6269,0.0771686,,,,,,,64520,6.452,5.141667,5.532003,,388542,350650,37892,0.1080622,Republican
West Virginia,2008,Southeast,0.0786558,216,0.0216,0.00348013,8151,0.8151,0.13132646,6367,0.6367,0.1025832,3287,4392,2098,0.2098,0.0338023,1632,0.1632,0.0262943,2019,0.2019,0.0325295,5732,0.5732,0.0923523,2804,280,5786,0.5786,0.0932223,4881.908,62066.7,78655.84,57958.9,27267,2.7267,7679,0.7679,0.1237217,3084,0.3084,0.0496885,,,,,,,50060,5.006,4.75,4.792859,,461317,411142,50175,0.1220381,Democrat
Tennessee,2003,Southeast,0.0432294,2172,0.2172,0.01065574,1131,0.1131,0.00554864,39207,3.9207,0.192348,16550,18393,10913,1.0913,0.0535387,5993,0.5993,0.0294014,12431,1.2431,0.060986,23934,2.3934,0.1174193,11362,2560,18075,1.8075,0.0886752,8811.612,203833.7,43229.42,169929.5,24018,2.4018,34943,3.4943,0.171429,13922,1.3922,0.0683008,,,,,,,57050,5.705,5.508333,5.309276,,388542,350650,37892,0.1080622,Democrat
South Carolina,2003,Southeast,0.0487436,1109,0.1109,0.00850869,504,0.0504,0.00386689,30211,3.0211,0.2317907,8399,11961,3511,0.3511,0.0269378,3037,0.3037,0.0233011,5840,0.584,0.0448068,16650,1.665,0.1277454,6267,908,8584,0.8584,0.0658598,6353.115,130337.4,48743.61,111196.7,23526,2.3526,20360,2.036,0.15621,7175,0.7175,0.0550494,,,,,,,58500,5.85,7.191667,5.115069,,388542,350650,37892,0.1080622,Democrat
Alabama,2002,Southeast,0.0509402,1725,0.1725,0.01349847,2811,0.2811,0.02199663,22412,2.2412,0.1753783,8997,11162,3712,0.3712,0.0290471,4150,0.415,0.0324746,8091,0.8091,0.0633137,15909,1.5909,0.1244911,8036,731,10225,1.0225,0.0800126,6509.765,127792.3,50940.2,115007.7,21700,2.17,20159,2.0159,0.1577482,8767,0.8767,0.0686035,,,,,,,81910,8.191,5.925,5.106505,,352895,314672,38223,0.1214693,Democrat
Florida,2017,Southeast,0.0407285,6569.2,0.65692,0.00647297,1192,0.1192,0.00117454,49925.9,4.99259,0.0491945,69466.7,77995.7,33536.5,3.35365,0.0330452,40239.7,4.02397,0.0396502,58444,5.8444,0.0575878,180667.3,18.06673,0.1780207,71220.6,10397.5,85124.6,8.51246,0.0838776,41333.978,1014867,40728.47,1011002,42102,4.2102,147462.4,14.74624,0.1453022,81618.1,8.16181,0.0804225,,,1,Swing,4.32147,,62600,6.26,4.3,6.006409,5.437987,674712,613125,61587,0.1004477,Republican
North Carolina,2013,Southeast,0.0131871,3726,0.3726,0.00817963,407,0.0407,0.00089348,87885,8.7885,0.1929327,23816,22803,9247,0.9247,0.0202998,13547,1.3547,0.0297395,28723,2.8723,0.0630552,48620,4.862,0.1067348,22788,4348,28832,2.8832,0.0632945,6007,455521.6,13187.08,373140.6,31996,3.1996,46619,4.6619,0.102342,27136,2.7136,0.0595713,,,,,,,56850,5.685,7.733333,5.658509,,546178,486781,59397,0.12202,Republican
Mississippi,2019,Southeast,0.0749868,2178.2,0.21782,0.01970546,1003.2,0.10032,0.00907562,16026.8,1.60268,0.1449892,5767.6,9440.9,4484.5,0.44845,0.0405698,2576.5,0.25765,0.0233087,5094.7,0.50947,0.0460901,11827.6,1.18276,0.1070004,3628.9,835.7,9082.2,0.90822,0.0821637,8288.883,110537.9,74986.8,116256.3,32368,3.2368,15208.5,1.52085,0.1375863,4464.6,0.44646,0.0403898,,,,,,,51010,5.101,5.525,5.043511,,749554,685729,63825,0.0930761,Republican
South Carolina,2010,Southeast,0.0442015,1117,0.1117,0.00681693,214,0.0214,0.00130602,27054,2.7054,0.1651076,8832,11772,3635,0.3635,0.022184,4598,0.4598,0.0280611,7739,0.7739,0.0472303,20358,2.0358,0.1242426,7674,1128,10609,1.0609,0.0647456,7242.724,163856.8,44201.55,151745.9,29678,2.9678,20604,2.0604,0.1257439,8802,0.8802,0.0537176,,,,,,,54410,5.441,11.3,5.214465,,608390,559569,48821,0.0872475,Republican
Alabama,2011,Southeast,0.0475985,1273,0.1273,0.00701958,2728,0.2728,0.01504275,29346,2.9346,0.1618199,9717,12021,4978,0.4978,0.0274497,4378,0.4378,0.0241412,7198,0.7198,0.0396913,19621,1.9621,0.1081942,10263,912,12335,1.2335,0.0680177,8631.984,181349.8,47598.53,167882.2,28422,2.8422,21738,2.1738,0.1198678,11175,1.1175,0.0616212,,,,,,,72690,7.269,9.583333,5.258517,,606770,552210,54560,0.098803,Republican
Tennessee,2011,Southeast,0.0425803,1246,0.1246,0.00465518,791,0.0791,0.00295525,41504,4.1504,0.1550629,17444,18905,12128,1.2128,0.0453114,8332,0.8332,0.0311291,12748,1.2748,0.0476277,29154,2.9154,0.1089221,13127,2523,24926,2.4926,0.0931259,11397.01,267659.1,42580.32,241431.7,30434,3.0434,36349,3.6349,0.1358033,15650,1.565,0.0584699,,,,,,,53510,5.351,9.108334,5.427582,,606770,552210,54560,0.098803,Democrat
Mississippi,2018,Southeast,0.0716187,2562.5,0.25625,0.0232585,943.3,0.09433,0.00856185,15993.9,1.59939,0.1451684,5820.1,9384.4,4487,0.4487,0.0407262,2432.8,0.24328,0.0220813,4999.4,0.49994,0.045377,12023.2,1.20232,0.1091284,3592.8,833.1,8864.6,0.88646,0.0804594,7890.571,110174.8,71618.66,111917.8,31767,3.1767,15204.5,1.52045,0.1380034,4425.9,0.44259,0.0401716,,,,,,,49450,4.945,4.958333,5.042082,,696507,634179,62328,0.0982814,Republican
Mississippi,2013,Southeast,0.0728342,2462,0.2462,0.0242232,1409,0.1409,0.01386291,14322,1.4322,0.1409117,4754,7582,3271,0.3271,0.0321828,2213,0.2213,0.0217733,3881,0.3881,0.0381845,9750,0.975,0.0959286,2908,700,7064,0.7064,0.0695015,7402.725,101638.1,72834.16,101472.1,28018,2.8018,12336,1.2336,0.1213718,3608,0.3608,0.0354985,,,,,,,39670,3.967,8.491667,5.007057,,546178,486781,59397,0.12202,Republican
Louisiana,2010,Southeast,0.0388105,1623,0.1623,0.00719169,17766,1.7766,0.07872313,46953,4.6953,0.208054,10080,13346,8401,0.8401,0.0372258,5907,0.5907,0.0261746,6549,0.6549,0.0290194,22594,2.2594,0.1001165,9166,1742,13626,1.3626,0.0603783,8758.633,225677,38810.48,173007.3,29578,2.9578,23426,2.3426,0.1038032,10908,1.0908,0.0483346,,,,,,,51280,5.128,7.516667,5.353487,,608390,559569,48821,0.0872475,Republican
Louisiana,2012,Southeast,0.0384981,1484,0.1484,0.00635211,16904,1.6904,0.07235586,39411,3.9411,0.1686948,10455,13508,8937,0.8937,0.0382539,5060,0.506,0.0216588,6566,0.6566,0.0281051,22362,2.2362,0.0957183,9483,1770,13646,1.3646,0.0584103,8994.053,233623.1,38498.13,187190.7,31288,3.1288,23963,2.3963,0.1025712,11253,1.1253,0.0481673,,,,,,,48530,4.853,6.766667,5.368516,,544573,488543,56030,0.114688,Republican
Florida,2009,Southeast,0.0442367,5967,0.5967,0.00823509,1306,0.1306,0.00180242,37674,3.7674,0.0519941,46537,52560,21164,2.1164,0.0292086,33327,3.3327,0.0459948,35687,3.5687,0.0492518,123722,12.3722,0.1707494,47424,7257,60574,6.0574,0.0835985,32053.099,724582.2,44236.66,685982.8,33263,3.3263,99097,9.9097,0.1367643,54681,5.4681,0.0754656,,,13,Swing,4.27074,,60360,6.036,9.558333,5.860088,5.428701,537991,484480,53511,0.1104504,Republican
West Virginia,2005,Southeast,0.0807592,298,0.0298,0.0055953,6934,0.6934,0.13019396,6935,0.6935,0.1302127,3108,4678,1932,0.1932,0.0362756,1446,0.1446,0.0271503,1916,0.1916,0.0359751,5111,0.5111,0.095965,2431,272,5317,0.5317,0.0998329,4301.156,53259,80759.23,48854.3,24258,2.4258,7786,0.7786,0.1461913,2703,0.2703,0.050752,,,,,,,52540,5.254,5.425,4.726393,,428018,388870,39148,0.1006712,Democrat
Tennessee,2019,Southeast,0.0444514,1453.7,0.14537,0.00392798,876,0.0876,0.002367,54011.2,5.40112,0.1459414,24024.8,27866.5,16633.7,1.66337,0.0449452,12403.5,1.24035,0.033515,20867.8,2.08678,0.056386,43142.2,4.31422,0.1165727,22572.9,4135.4,35354,3.5354,0.0955286,16450.938,370088.3,44451.39,335496.9,38004,3.8004,51891.3,5.18913,0.1402133,26708.3,2.67083,0.0721674,,,,,,,64500,6.45,3.341667,5.568305,,749554,685729,63825,0.0930761,Republican
Virginia,2018,Southeast,0.046073,1767.8,0.17678,0.00334958,1373.5,0.13735,0.00260247,44173.8,4.41738,0.0836994,22645.8,28334.3,13801.5,1.38015,0.0261507,17759.2,1.77592,0.0336497,27784,2.7784,0.0526444,72066.5,7.20665,0.1365497,71643.4,5083,33756.2,3.37562,0.0639604,24315.846,527767.5,46073.03,479766.6,42644,4.2644,50980.1,5.09801,0.0965958,76726.4,7.67264,0.1453792,,,,,,,89180,8.918,3.008333,5.722443,,696507,634179,62328,0.0982814,Democrat
Kentucky,2011,Southeast,0.0600139,1665,0.1665,0.00979753,6272,0.6272,0.03690699,28680,2.868,0.1687648,10204,9934,7482,0.7482,0.0440271,5082,0.5082,0.0299045,7296,0.7296,0.0429326,17461,1.7461,0.1027476,6351,1001,13421,1.3421,0.0789746,10198.8,169940.7,60013.88,151379.9,29278,2.9278,20138,2.0138,0.1185002,7352,0.7352,0.0432622,,,,,,,50440,5.044,9.375,5.230298,,606770,552210,54560,0.098803,Democrat
Georgia,2012,Southeast,0.0376357,3091,0.3091,0.00695964,953,0.0953,0.00214576,46930,4.693,0.1056667,31218,24738,16559,1.6559,0.0372839,32443,3.2443,0.0730481,28603,2.8603,0.064402,50870,5.087,0.114538,28069,4502,26121,2.6121,0.0588136,16715.216,444132.2,37635.68,369040.2,30881,3.0881,55956,5.5956,0.1259895,32571,3.2571,0.0733363,,,,,,,59750,5.975,9.041667,5.647512,,544573,488543,56030,0.114688,Republican
Georgia,2015,Southeast,0.0384875,3265,0.3265,0.00636832,941,0.0941,0.0018354,47795,4.7795,0.0932233,35578,28105,16164,1.6164,0.0315276,34979,3.4979,0.0682259,30387,3.0387,0.0592693,54762,5.4762,0.1068123,31357,4377,29082,2.9082,0.0567239,19732.308,512693.8,38487.51,423242,34034,3.4034,63683,6.3683,0.1242125,35734,3.5734,0.0696985,,,,,,,61450,6.145,6.075,5.709858,,624357,567054,57303,0.1010539,Republican
Louisiana,2003,Southeast,0.0482601,1347,0.1347,0.00872626,19006,1.9006,0.12312648,42475,4.2475,0.2751656,9362,12073,5156,0.5156,0.0334021,3234,0.3234,0.0209508,6049,0.6049,0.0391872,16150,1.615,0.1046245,7744,1483,11466,1.1466,0.0742801,7449.507,154361.6,48260.11,122009.9,22027,2.2027,21435,2.1435,0.1388623,9227,0.9227,0.0597752,,,,,,,50940,5.094,6.283333,5.18854,,388542,350650,37892,0.1080622,Republican
Tennessee,2005,Southeast,0.0438725,1808,0.1808,0.00792637,1247,0.1247,0.00546692,43879,4.3879,0.1923679,18344,20070,12467,1.2467,0.054656,6784,0.6784,0.0297414,11245,1.1245,0.0492987,23476,2.3476,0.10292,12207,2832,19945,1.9945,0.0874399,10007.292,228099.4,43872.5,188177.6,26499,2.6499,38414,3.8414,0.168409,15039,1.5039,0.0659318,,,,,,,56800,5.68,5.525,5.358124,,428018,388870,39148,0.1006712,Democrat
South Carolina,2002,Southeast,0.0490318,818,0.0818,0.00658827,480,0.048,0.00386598,28602,2.8602,0.2303639,7981,11106,3381,0.3381,0.027231,2864,0.2864,0.023067,5536,0.5536,0.0445876,17201,1.7201,0.1385389,6209,858,8299,0.8299,0.0668411,6087.792,124160.1,49031.79,107305.3,22591,2.2591,19087,1.9087,0.1537289,7067,0.7067,0.0569184,,,,,,,58690,5.869,6.433333,5.093982,,352895,314672,38223,0.1214693,Democrat
Tennessee,2012,Southeast,0.04011,1028,0.1028,0.00362327,758,0.0758,0.00267163,43909,4.3909,0.1547607,18354,19344,12288,1.2288,0.04331,7554,0.7554,0.0266247,12631,1.2631,0.044519,29576,2.9576,0.104243,13682,2581,25524,2.5524,0.0899614,11380.078,283721.8,40109.99,252592.3,31037,3.1037,37698,3.7698,0.1328696,16263,1.6263,0.0573202,,,,,,,53390,5.339,7.958333,5.452893,,544573,488543,56030,0.114688,Republican
